MANDT;SPRAS;LAND1;REGIO;COUNC;BEZEI
100;KO;HK;NT;TWH;Tai Wo Hau
100;KO;HK;NT;TY;Tsing Yi
100;KO;HK;NT;YL;Yuen Long
100;KO;MX;DF;#NV;Federal District
100;KO;MX;GTO;#NV;Guanajuato
100;KO;TW;FJN;022;Kinmen County
100;KO;TW;FJN;023;Lianjiang County
100;KO;TW;TWN;001;Keelung City
100;KO;TW;TWN;002;Taipei County
100;KO;TW;TWN;003;Ilan County
100;KO;TW;TWN;004;Hsinchu City
100;KO;TW;TWN;005;Hsinchu County
100;KO;TW;TWN;006;Taoyuan County
100;KO;TW;TWN;007;Miaoli County
100;KO;TW;TWN;008;Taichung City
100;KO;TW;TWN;009;Taichung County
100;KO;TW;TWN;010;Changhua County
100;KO;TW;TWN;011;Nantou County
100;KO;TW;TWN;012;Chiai City
100;KO;TW;TWN;013;Chiai County
100;KO;TW;TWN;014;Yunlin County
100;KO;TW;TWN;015;Tainan City
100;KO;TW;TWN;016;Tainan County
100;KO;TW;TWN;017;Kaohsiung County
100;KO;TW;TWN;018;Penghu County
100;KO;TW;TWN;019;Pingtung County
100;KO;TW;TWN;020;Taitung County
100;KO;TW;TWN;021;Hualien County
100;KO;TW;TWN;024;Nanhai Islands
100;KO;TW;TWN;025;Diaoyutai Islands
100;KO;US;AK;001;County in AK
100;KO;US;AL;001;County in AL
100;KO;US;AR;001;County in AR
100;KO;US;AS;001;County in AS
100;KO;US;AZ;001;County in AZ
100;KO;US;CA;001;County in CA
100;KO;US;CO;001;County in CO
100;KO;US;CT;001;County in CT
100;KO;US;DC;001;County in DC
100;KO;US;DE;001;County in DE
100;KO;US;FL;001;County in FL
100;KO;US;GA;001;County in GA
100;KO;US;GU;001;County in GU
100;KO;US;HI;001;County in HI
100;KO;US;IA;001;County in IA
100;KO;US;ID;001;County in ID
100;KO;US;IL;001;County in IL
100;KO;US;IN;001;County in IN
100;KO;US;KS;001;County in KS
100;KO;US;KY;001;County in KY
100;KO;US;LA;001;County in LA
100;KO;US;MA;001;County in MA
100;KO;US;MD;001;County in MD
100;KO;US;ME;001;County in ME
100;KO;US;MI;001;County in MI
100;KO;US;MN;001;County in MN
100;KO;US;MO;001;County in MO
100;KO;US;MP;001;County in MP
100;KO;US;MS;001;County in MS
100;KO;US;MT;001;County in MT
100;KO;US;NC;001;County in NC
100;KO;US;ND;001;County in ND
100;KO;US;NE;001;County in NE
100;KO;US;NH;001;County in NH
100;KO;US;NJ;001;County in NJ
100;KO;US;NM;001;County in NM
100;KO;US;NV;001;County in NV
100;KO;US;NY;001;County in NY
100;KO;US;OH;001;County in OH
100;KO;US;OK;001;County in OK
100;KO;US;OR;001;County in OR
100;KO;US;PA;001;County in PA
100;KO;US;PR;001;County in PR
100;KO;US;RI;001;County in RI
100;KO;US;SC;001;County in SC
100;KO;US;SD;001;County in SD
100;KO;US;TN;001;County in TN
100;KO;US;TX;001;County in TX
100;KO;US;UT;001;County in UT
100;KO;US;VA;001;County in VA
100;KO;US;VI;001;County in VI
100;KO;US;VT;001;County in VT
100;KO;US;WA;001;County in WA
100;KO;US;WI;001;County in WI
100;KO;US;WV;001;County in WV
100;KO;US;WY;001;County in WY
100;RO;DK;001;101;Koebenhavn skat&told
100;RO;DK;001;102;Allerod
100;RO;DK;001;103;Ballerup
100;RO;DK;001;104;Bornholm
100;RO;DK;001;105;Brondby
100;RO;DK;001;106;Dragor
100;RO;DK;001;107;Egedal
100;RO;DK;001;108;Fredensborg
100;RO;DK;001;109;Frederiksberg
100;RO;DK;001;110;Frederikssund
100;RO;DK;001;111;Frederiksvaerk-Hunde
100;RO;DK;001;112;Fureso
100;RO;DK;001;113;Gentofte
100;RO;DK;001;114;Gladsaxe
100;RO;DK;001;115;Glostrup
100;RO;DK;001;116;Gribskov
100;RO;DK;001;117;Helsingor
100;RO;DK;001;118;Herlev
100;RO;DK;001;119;Hillerod
100;RO;DK;001;120;Hvidovre
100;RO;DK;001;121;Hoje-Taastrup
100;RO;DK;001;122;Horsholm
100;RO;DK;001;123;Ishoj
100;RO;DK;001;124;Copenhagen
100;RO;DK;001;125;Lyngby-Tarbaek
100;RO;DK;001;126;Rudersdal
100;RO;DK;001;127;Rodovre
100;RO;DK;001;128;Tarnby
100;RO;DK;001;129;Vallensbaek
100;RO;DK;002;201;Favrskov
100;RO;DK;002;202;Hedensted
100;RO;DK;002;203;Herning
100;RO;DK;002;204;Holstebro
100;RO;DK;002;205;Horsens
100;RO;DK;002;206;Ikast-Brande
100;RO;DK;002;207;Lemvig
100;RO;DK;002;208;Norddjurs
100;RO;DK;002;209;Odder
100;RO;DK;002;210;Randers
100;RO;DK;002;211;Ringkobing-Skjern
100;RO;DK;002;212;Samso
100;RO;DK;002;213;Silkeborg
100;RO;DK;002;214;Skanderborg
100;RO;DK;002;215;Skive
100;RO;DK;002;216;Struer
100;RO;DK;002;217;Syddjurs
100;RO;DK;002;218;Viborg
100;RO;DK;003;301;Bronderslev-Dronning
100;RO;DK;003;302;Frederikshavn
100;RO;DK;003;303;Hjorring
100;RO;DK;003;304;Jammerbugt
100;RO;DK;003;305;Laeso
100;RO;DK;003;306;Mariagerfjord
100;RO;DK;003;307;Morso
100;RO;DK;003;308;Rebild
100;RO;DK;003;309;Thisted
100;RO;DK;003;310;Vesthimmerland
100;RO;DK;003;311;Aalborg
100;RO;DK;004;401;Faxe
100;RO;DK;004;402;Greve
100;RO;DK;004;403;Guldborgsund
100;RO;DK;004;404;Holbaek
100;RO;DK;004;405;Kalundborg
100;RO;DK;004;406;Koge
100;RO;DK;004;407;Lejre
100;RO;DK;004;408;Lolland
100;RO;DK;004;409;Naestved
100;RO;DK;004;410;Odsherred
100;RO;DK;004;411;Ringsted
100;RO;DK;004;412;Roskilde
100;RO;DK;004;413;Slagelse
100;RO;DK;004;414;Solrod
100;RO;DK;004;415;Soro
100;RO;DK;004;416;Stevns
100;RO;DK;004;417;Vordingborg
100;RO;DK;005;501;Assens
100;RO;DK;005;502;Billund
100;RO;DK;005;503;Faaborg-Midtfyn
100;RO;DK;005;504;Fano
100;RO;DK;005;505;Frederica
100;RO;DK;005;506;Haderslev
100;RO;DK;005;507;Kerteminde
100;RO;DK;005;508;Kolding
100;RO;DK;005;509;Langeland
100;RO;DK;005;510;Middelfart
100;RO;DK;005;511;Nordfyn
100;RO;DK;005;512;Nyborg
100;RO;DK;005;513;Odense
100;RO;DK;005;514;Svendborg
100;RO;DK;005;515;Sonderborg
100;RO;DK;005;516;Varde
100;RO;DK;005;517;Vejen
100;RO;DK;005;518;Vejle
100;RO;DK;005;519;Aero
100;RO;DK;005;520;Aabenraa
100;RO;HK;HK;ABR;Aberdeen
100;RO;HK;HK;APC;Ap Lei Chau
100;RO;HK;HK;CBY;Causeway Bay
100;RO;HK;HK;CCH;Cheung Chau
100;RO;HK;HK;CEN;Central
100;RO;HK;HK;CHK;Chung Hom Kok
100;RO;HK;HK;CW;Chai Wan
100;RO;HK;HK;FOR;Fortress Hill
100;RO;HK;HK;HAP;Happy Valley
100;RO;HK;HK;KOR;Kornhill
100;RO;HK;HK;KT;Kennedy Town
100;RO;HK;HK;LAN;Lantau Island
100;RO;HK;HK;LI;Lamma Island
100;RO;HK;HK;MID;Mid-Levels
100;RO;HK;HK;NP;North Point
100;RO;HK;HK;PFL;Pokfulam
100;RO;HK;HK;PSH;Ping Shau
100;RO;HK;HK;QUA;Quarry Bay
100;RO;HK;HK;REP;Repulse Bay
100;RO;HK;HK;SHO;Shek O
100;RO;HK;HK;SKW;Shau Kei Wan
100;RO;HK;HK;SSW;Siu Sai Wan
100;RO;HK;HK;STN;Stanley
100;RO;HK;HK;SW;Sheung Wan
100;RO;HK;HK;SWH;Sai Wan Ho
100;RO;HK;HK;SYP;Sai Ying Pun
100;RO;HK;HK;THG;Tai Hang
100;RO;HK;HK;TIN;Tin Hau
100;RO;HK;HK;TKS;Tai Koo Shing
100;RO;HK;HK;TTM;Tai Tam
100;RO;HK;HK;WCH;Wanchai
100;RO;HK;HK;WES;Western District
100;RO;HK;HK;WON;Wong Chuk Hang
100;RO;HK;HK;WP;West Point
100;RO;HK;KLN;CH;Choi Hung
100;RO;HK;KLN;CSW;Cheung Sha Wan
100;RO;HK;KLN;DIA;Diamond Hill
100;RO;HK;KLN;HM;Hung Hom
100;RO;HK;KLN;HMT;Homantin
100;RO;HK;KLN;JOR;Iordania
100;RO;HK;KLN;KBA;Kowloon Bay
100;RO;HK;KLN;KLC;Kowloon City
100;RO;HK;KLN;KT;Kwun Tong
100;RO;HK;KLN;KTG;Kowloon Tong
100;RO;HK;KLN;KWF;Kwai Fong
100;RO;HK;KLN;LCK;Lai Chi Kok
100;RO;HK;KLN;LF;Lok Fu
100;RO;HK;KLN;LK;Lai King
100;RO;HK;KLN;LT;Lam Tin
100;RO;HK;KLN;MF;Mei Foo
100;RO;HK;KLN;MKO;Mongkok
100;RO;HK;KLN;NCW;Ngau Che Wan
100;RO;HK;KLN;NTK;Ngau Tau Kok
100;RO;HK;KLN;SK;Sai Kung
100;RO;HK;KLN;SKM;Sheck kip Mei
100;RO;HK;KLN;SPK;San Po Kong
100;RO;HK;KLN;SSP;Sham Shui Po
100;RO;HK;KLN;TKO;Tseung Kwan O
100;RO;HK;KLN;TKT;Tai Kok Tsui
100;RO;HK;KLN;TKW;To Kwa Wan
100;RO;HK;KLN;TM;Tuen Mun
100;RO;HK;KLN;TST;Tsim Sha Tsui
100;RO;HK;KLN;TSW;Tsuen Wan
100;RO;HK;KLN;TWS;Tsz Wan Shan
100;RO;HK;KLN;WTS;Wong Tai Sin
100;RO;HK;KLN;YMT;Yau Ma Mei
100;RO;HK;NT;FL;Fanling
100;RO;HK;NT;FT;Fo Tan
100;RO;HK;NT;KC;Kwai Chung
100;RO;HK;NT;KF;Kwai Fong
100;RO;HK;NT;KH;Kwai Hing
100;RO;HK;NT;MOS;Ma On Shan
100;RO;HK;NT;SHA;Shatin
100;RO;HK;NT;SS;Sheung Shui
100;RO;HK;NT;ST;Sham Tseng
100;RO;HK;NT;TM;Tuen Mun
100;RO;HK;NT;TP;Tai Po
100;RO;HK;NT;TS;Tin Shui Wai
100;RO;HK;NT;TSW;Tsuen Wan
100;RO;HK;NT;TW;Tai Wai
100;RO;HK;NT;TWH;Tai Wo Hau
100;RO;HK;NT;TY;Tsing Yi
100;RO;HK;NT;YL;Yuen Long
100;RO;MX;DF;#NV;District federal
100;RO;MX;GTO;#NV;Guanajuato
100;RO;TW;FJN;022;Kinmen County
100;RO;TW;FJN;023;Lianjiang County
100;RO;TW;TWN;001;Keelung City
100;RO;TW;TWN;002;Taipei County
100;RO;TW;TWN;003;Ilan County
100;RO;TW;TWN;004;Hsinchu City
100;RO;TW;TWN;005;Hsinchu County
100;RO;TW;TWN;006;Taoyuan County
100;RO;TW;TWN;007;Miaoli County
100;RO;TW;TWN;008;Taichung City
100;RO;TW;TWN;009;Taichung County
100;RO;TW;TWN;010;Changhua County
100;RO;TW;TWN;011;Nantou County
100;RO;TW;TWN;012;Chiai City
100;RO;TW;TWN;013;Chiai County
100;RO;TW;TWN;014;Yunlin County
100;RO;TW;TWN;015;Tainan City
100;RO;TW;TWN;016;Tainan County
100;RO;TW;TWN;017;Kaohsiung County
100;RO;TW;TWN;018;Penghu County
100;RO;TW;TWN;019;Pingtung County
100;RO;TW;TWN;020;Taitung County
100;RO;TW;TWN;021;Hualien County
100;RO;TW;TWN;024;Nanhai Islands
100;RO;TW;TWN;025;Diaoyutai Islands
100;RO;US;AK;001;County in AK
100;RO;US;AL;001;County in AL
100;RO;US;AR;001;County in AR
100;RO;US;AS;001;County in AS
100;RO;US;AZ;001;County in AZ
100;RO;US;CA;001;County in CA
100;RO;US;CO;001;County in CO
100;RO;US;CT;001;County in CT
100;RO;US;DC;001;County in DC
100;RO;US;DE;001;County in DE
100;RO;US;FL;001;County in FL
100;RO;US;GA;001;County in GA
100;RO;US;GU;001;County in GU
100;RO;US;HI;001;County in HI
100;RO;US;IA;001;County in IA
100;RO;US;ID;001;County in ID
100;RO;US;IL;001;County in IL
100;RO;US;IN;001;County in IN
100;RO;US;KS;001;County in KS
100;RO;US;KY;001;County in KY
100;RO;US;LA;001;County in LA
100;RO;US;MA;001;County in MA
100;RO;US;MD;001;County in MD
100;RO;US;ME;001;County in ME
100;RO;US;MI;001;County in MI
100;RO;US;MN;001;County in MN
100;RO;US;MO;001;County in MO
100;RO;US;MP;001;County in MP
100;RO;US;MS;001;County in MS
100;RO;US;MT;001;County in MT
100;RO;US;NC;001;County in NC
100;RO;US;ND;001;County in ND
100;RO;US;NE;001;County in NE
100;RO;US;NH;001;County in NH
100;RO;US;NJ;001;County in NJ
100;RO;US;NM;001;County in NM
100;RO;US;NV;001;County in NV
100;RO;US;NY;001;County in NY
100;RO;US;OH;001;County in OH
100;RO;US;OK;001;County in OK
100;RO;US;OR;001;County in OR
100;RO;US;PA;001;County in PA
100;RO;US;PR;001;County in PR
100;RO;US;RI;001;County in RI
100;RO;US;SC;001;County in SC
100;RO;US;SD;001;County in SD
100;RO;US;TN;001;County in TN
100;RO;US;TX;001;County in TX
100;RO;US;UT;001;County in UT
100;RO;US;VA;001;County in VA
100;RO;US;VI;001;County in VI
100;RO;US;VT;001;County in VT
100;RO;US;WA;001;County in WA
100;RO;US;WI;001;County in WI
100;RO;US;WV;001;County in WV
100;RO;US;WY;001;County in WY
100;SL;DK;001;101;Křbenhavn skat&told
100;SL;DK;001;102;Allerod
100;SL;DK;001;103;Ballerup
100;SL;DK;001;104;Bornholm
100;SL;DK;001;105;Brondby
100;SL;DK;001;106;Dragor
100;SL;DK;001;107;Egedal
100;SL;DK;001;108;Fredensborg
100;SL;DK;001;109;Frederiksberg
100;SL;DK;001;110;Frederikssund
100;SL;DK;001;111;Frederiksvaerk-Hunde
100;SL;DK;001;112;Fureso
100;SL;DK;001;113;Gentofte
100;SL;DK;001;114;Gladsaxe
100;SL;DK;001;115;Glostrup
100;SL;DK;001;116;Gribskov
100;SL;DK;001;117;Helsingor
100;SL;DK;001;118;Herlev
100;SL;DK;001;119;Hillerod
100;SL;DK;001;120;Hvidovre
100;SL;DK;001;121;Hoje-Taastrup
100;SL;DK;001;122;Horsholm
100;SL;DK;001;123;Ishoj
100;SL;DK;001;124;Kobenhavn
100;SL;DK;001;125;Lyngby-Tárbaek
100;SL;DK;001;126;Rudersdal
100;SL;DK;001;127;Rodovre
100;SL;DK;001;128;Tárnby
100;SL;DK;001;129;Vallensbaek
100;SL;DK;002;201;Favrskov
100;SL;DK;002;202;Hedensted
100;SL;DK;002;203;Herning
100;SL;DK;002;204;Holstebro
100;SL;DK;002;205;Horsens
100;SL;DK;002;206;Ikast-Brande
100;SL;DK;002;207;Lemvig
100;SL;DK;002;208;Norddjurs
100;SL;DK;002;209;Odder
100;SL;DK;002;210;Randers
100;SL;DK;002;211;Ringkobing-Skjern
100;SL;DK;002;212;Samso
100;SL;DK;002;213;Silkeborg
100;SL;DK;002;214;Skanderborg
100;SL;DK;002;215;Skive
100;SL;DK;002;216;Struer
100;SL;DK;002;217;Syddjurs
100;SL;DK;002;218;Viborg
100;SL;DK;003;301;Bronderslev-Dronning
100;SL;DK;003;302;Frederikshavn
100;SL;DK;003;303;Hjorring
100;SL;DK;003;304;Jammerbugt
100;SL;DK;003;305;Laeso
100;SL;DK;003;306;Mariagerfjord
100;SL;DK;003;307;Morso
100;SL;DK;003;308;Rebild
100;SL;DK;003;309;Thisted
100;SL;DK;003;310;Vesthimmerland
100;SL;DK;003;311;Aalborg
100;SL;DK;004;401;Telefaksi
100;SL;DK;004;402;Greve
100;SL;DK;004;403;Guldborgsund
100;SL;DK;004;404;Holbaek
100;SL;DK;004;405;Kalundborg
100;SL;DK;004;406;Koge
100;SL;DK;004;407;Lejre
100;SL;DK;004;408;Lolland
100;SL;DK;004;409;Naestved
100;SL;DK;004;410;Odsherred
100;SL;DK;004;411;Ringsted
100;SL;DK;004;412;Roskilde
100;SL;DK;004;413;Slagelse
100;SL;DK;004;414;Solrod
100;SL;DK;004;415;Soro
100;SL;DK;004;416;Stevns
100;SL;DK;004;417;Vordingborg
100;SL;DK;005;501;Assens
100;SL;DK;005;502;Billund
100;SL;DK;005;503;Faaborg-Midtfyn
100;SL;DK;005;504;Fano
100;SL;DK;005;505;Frederica
100;SL;DK;005;506;Haderslev
100;SL;DK;005;507;Kerteminde
100;SL;DK;005;508;Kolding
100;SL;DK;005;509;Langeland
100;SL;DK;005;510;Middelfart
100;SL;DK;005;511;Nordfyn
100;SL;DK;005;512;Nyborg
100;SL;DK;005;513;Odense
100;SL;DK;005;514;Svendborg
100;SL;DK;005;515;Sonderborg
100;SL;DK;005;516;Varde
100;SL;DK;005;517;Vejen
100;SL;DK;005;518;Vejle
100;SL;DK;005;519;Aero
100;SL;DK;005;520;Aabenraa
100;SL;HK;HK;ABR;Aberdeen
100;SL;HK;HK;APC;Ap Lei Chau
100;SL;HK;HK;CBY;Causeway Bay
100;SL;HK;HK;CCH;Cheung Chau
100;SL;HK;HK;CEN;Central
100;SL;HK;HK;CHK;Chung Hom Kok
100;SL;HK;HK;CW;Chai Wan
100;SL;HK;HK;FOR;Fortress Hill
100;SL;HK;HK;HAP;Happy Valley
100;SL;HK;HK;KOR;Kornhill
100;SL;HK;HK;KT;Kennedy Town
100;SL;HK;HK;LAN;Lantau Island
100;SL;HK;HK;LI;Lamma Island
100;SL;HK;HK;MID;Mid-Levels
100;SL;HK;HK;NP;North Point
100;SL;HK;HK;PFL;Pokfulam
100;SL;HK;HK;PSH;Ping Shau
100;SL;HK;HK;QUA;Quarry Bay
100;SL;HK;HK;REP;Repulse Bay
100;SL;HK;HK;SHO;Shek O
100;SL;HK;HK;SKW;Shau Kei Wan
100;SL;HK;HK;SSW;Siu Sai Wan
100;SL;HK;HK;STN;Stanley
100;SL;HK;HK;SW;Sheung Wan
100;SL;HK;HK;SWH;Sai Wan Ho
100;SL;HK;HK;SYP;Sai Ying Pun
100;SL;HK;HK;THG;Tai Hang
100;SL;HK;HK;TIN;Tin Hau
100;SL;HK;HK;TKS;Tai Koo Shing
100;SL;HK;HK;TTM;Tai Tam
100;SL;HK;HK;WCH;Wanchai
100;SL;HK;HK;WES;Western District
100;SL;HK;HK;WON;Wong Chuk Hang
100;SL;HK;HK;WP;West Point
100;SL;HK;KLN;CH;Choi Hung
100;SL;HK;KLN;CSW;Cheung Sha Wan
100;SL;HK;KLN;DIA;Diamond Hill
100;SL;HK;KLN;HM;Hung Hom
100;SL;HK;KLN;HMT;Homantin
100;SL;HK;KLN;JOR;Jordan
100;SL;HK;KLN;KBA;Kowloon Bay
100;SL;HK;KLN;KLC;Kowloon City
100;SL;HK;KLN;KT;Kwun Tong
100;SL;HK;KLN;KTG;Kowloon Tong
100;SL;HK;KLN;KWF;Kwai Fong
100;SL;HK;KLN;LCK;Lai Chi Kok
100;SL;HK;KLN;LF;Lok Fu
100;SL;HK;KLN;LK;Lai King
100;SL;HK;KLN;LT;Lam Tin
100;SL;HK;KLN;MF;Mei Foo
100;SL;HK;KLN;MKO;Mongkok
100;SL;HK;KLN;NCW;Ngau Che Wan
100;SL;HK;KLN;NTK;Ngau Tau Kok
100;SL;HK;KLN;SK;Sai Kung
100;SL;HK;KLN;SKM;Sheck kip Mei
100;SL;HK;KLN;SPK;San Po Kong
100;SL;HK;KLN;SSP;Sham Shui Po
100;SL;HK;KLN;TKO;Tseung Kwan O
100;SL;HK;KLN;TKT;Tai Kok Tsui
100;SL;HK;KLN;TKW;To Kwa Wan
100;SL;HK;KLN;TM;Tuen Mun
100;SL;HK;KLN;TST;Tsim Sha Tsui
100;SL;HK;KLN;TSW;Tsuen Wan
100;SL;HK;KLN;TWS;Tsz Wan Shan
100;SL;HK;KLN;WTS;Wong Tai Sin
100;SL;HK;KLN;YMT;Yau Ma Mei
100;SL;HK;NT;FL;Fanling
100;SL;HK;NT;FT;Fo Tan
100;SL;HK;NT;KC;Kwai Chung
100;SL;HK;NT;KF;Kwai Fong
100;SL;HK;NT;KH;Kwai Hing
100;SL;HK;NT;MOS;Ma On Shan
100;SL;HK;NT;SHA;Shatin
100;SL;HK;NT;SS;Sheung Shui
100;SL;HK;NT;ST;Sham Tseng
100;SL;HK;NT;TM;Tuen Mun
100;SL;HK;NT;TP;Tai Po
100;SL;HK;NT;TS;Tin Shui Wai
100;SL;HK;NT;TSW;Tsuen Wan
100;SL;HK;NT;TW;Tai Wai
100;SL;HK;NT;TWH;Tai Wo Hau
100;SL;HK;NT;TY;Tsing Yi
100;SL;HK;NT;YL;Yuen Long
100;SL;MX;DF;#NV;Federal District
100;SL;MX;GTO;#NV;Guanajuato
100;SL;PL;LDZ;100;Pajęczno
100;SL;PL;LDZ;101;Piotrków Trybunalski
100;SL;PL;LDZ;102;Piotrków Trybunalski
100;SL;PL;LDZ;103;Poddębice
100;SL;PL;LDZ;104;Radomsko
100;SL;PL;LDZ;105;Rawa Mazowiecka
100;SL;PL;LDZ;106;Sieradz
100;SL;PL;LDZ;107;Skierniewice
100;SL;PL;LDZ;108;Skierniewice mp
100;SL;PL;LDZ;109;Tomaszów Mazowiecki
100;SL;PL;LDZ;110;Wieluń
100;SL;PL;LDZ;111;Wieruszów
100;SL;PL;LDZ;112;Zduńska Wola
100;SL;PL;LDZ;113;Zgierz
100;SL;PL;MAL;114;Bochnia
100;SL;PL;MAL;115;Brzesko
100;SL;PL;MAL;116;Chrzanów
100;SL;PL;MAL;117;Dąbrowa Tarnowska
100;SL;PL;MAL;118;Gorlice
100;SL;PL;MAL;119;Kraków
100;SL;PL;MAL;120;Kraków mp
100;SL;PL;MAL;121;Limanowa
100;SL;PL;MAL;122;Miechów
100;SL;PL;MAL;123;Myślenice
100;SL;PL;MAL;124;Nowy Sącz
100;SL;PL;MAL;125;Nowy Sącz mp
100;SL;PL;MAL;126;Nowy Targ
100;SL;PL;MAL;127;Olkusz
100;SL;PL;MAL;128;Oświęcim
100;SL;PL;MAL;129;Proszowice
100;SL;PL;MAL;130;Sucha Beskidzka
100;SL;PL;MAL;131;Tarnów
100;SL;PL;MAL;132;Tarnów mp
100;SL;PL;MAL;133;Tatrzański
100;SL;PL;MAL;134;Wadowice
100;SL;PL;MAL;135;Wieliczka
100;SL;PL;MAZ;136;Białobrzegi
100;SL;PL;MAZ;137;Ciechanów
100;SL;PL;MAZ;138;Garwolin
100;SL;PL;MAZ;139;Gostynin
100;SL;PL;MAZ;140;Grodzisk Mazowiecki
100;SL;PL;MAZ;141;Grójec
100;SL;PL;MAZ;142;Kozienice
100;SL;PL;MAZ;143;Legionowo
100;SL;PL;MAZ;144;Lipsko
100;SL;PL;MAZ;145;Łosice
100;SL;PL;MAZ;146;Maków Mazowiecki
100;SL;PL;MAZ;147;Mińsk Mazowiecki
100;SL;PL;MAZ;148;Mława
100;SL;PL;MAZ;149;Nowy Dwór Mazowiecki
100;SL;PL;MAZ;150;Ostrołęka
100;SL;PL;MAZ;151;Ostrołęka mp
100;SL;PL;MAZ;152;Ostrów Mazowiecka
100;SL;PL;MAZ;153;Otwock
100;SL;PL;MAZ;154;Piaseczno
100;SL;PL;MAZ;155;Płock
100;SL;PL;MAZ;156;Płock mp
100;SL;PL;MAZ;157;Płońsk
100;SL;PL;MAZ;158;Pruszków
100;SL;PL;MAZ;159;Przasnysz
100;SL;PL;MAZ;160;Przysucha
100;SL;PL;MAZ;161;Pułtusk
100;SL;PL;MAZ;162;Radom
100;SL;PL;MAZ;163;Radom mp
100;SL;PL;MAZ;164;Siedlce
100;SL;PL;MAZ;165;Siedlce mp
100;SL;PL;MAZ;166;Sierpc
100;SL;PL;MAZ;167;Sochaczew
100;SL;PL;MAZ;168;Sokołów Podlaski
100;SL;PL;MAZ;169;Szydłowiec
100;SL;PL;MAZ;170;Warszawa
100;SL;PL;MAZ;171;Warszawa Zachód
100;SL;PL;MAZ;172;Węgrów
100;SL;PL;MAZ;173;Wołomin
100;SL;PL;MAZ;174;Wyszków
100;SL;PL;MAZ;175;Żuromin
100;SL;PL;MAZ;176;Zwoleń
100;SL;PL;MAZ;177;Żyrardów
100;SL;PL;OPO;178;Brzeg
100;SL;PL;OPO;179;Głubczyce
100;SL;PL;OPO;180;Kędzierzyn-Koźle
100;SL;PL;OPO;181;Kluczbork
100;SL;PL;OPO;182;Krapkowice
100;SL;PL;OPO;183;Namysłów
100;SL;PL;OPO;184;Nysa
100;SL;PL;OPO;185;Olesno
100;SL;PL;OPO;186;Opole
100;SL;PL;OPO;187;Opole mp
100;SL;PL;OPO;188;Prudnik
100;SL;PL;OPO;189;Strzelce Opolskie
100;SL;PL;PDK;190;Bieszczadzki
100;SL;PL;PDK;191;Brzozów
100;SL;PL;PDK;192;Dębica
100;SL;PL;PDK;193;Jarosław
100;SL;PL;PDK;194;Jasło
100;SL;PL;PDK;195;Kolbuszowa
100;SL;PL;PDK;196;Krosno
100;SL;PL;PDK;197;Krosno mp
100;SL;PL;PDK;198;Łańcut
100;SL;PL;PDK;199;Leżajsk
100;SL;PL;PDK;200;Lubaczów
100;SL;PL;PDK;201;Mielec
100;SL;PL;PDK;202;Nisko
100;SL;PL;PDK;203;Przemyśl
100;SL;PL;PDK;204;Przemyśl mp
100;SL;PL;PDK;205;Przeworsk
100;SL;PL;PDK;206;Ropczycko-Sędziszow.
100;SL;PL;PDK;207;Rzeszów
100;SL;PL;PDK;208;Rzeszów mp
100;SL;PL;PDK;209;Sanok
100;SL;PL;PDK;210;Stalowa Wola
100;SL;PL;PDK;211;Strzyżów
100;SL;PL;PDK;212;Tarnobrzeg
100;SL;PL;PDK;213;Tarnobrzeg mp
100;SL;PL;PDL;214;Augustów
100;SL;PL;PDL;215;Białystok
100;SL;PL;PDL;216;Białystok mp
100;SL;PL;PDL;217;Bielsk Podlaski
100;SL;PL;PDL;218;Grajewo
100;SL;PL;PDL;219;Hajnówka
100;SL;PL;PDL;220;Kolno
100;SL;PL;PDL;221;Łomża
100;SL;PL;PDL;222;Łomża mp
100;SL;PL;PDL;223;Mońki
100;SL;PL;PDL;224;Sejny
100;SL;PL;PDL;225;Siemiatycze
100;SL;PL;PDL;226;Sokółka
100;SL;PL;PDL;227;Suwałki
100;SL;PL;PDL;228;Suwałki mp
100;SL;PL;PDL;229;Wysokie Mazowieckie
100;SL;PL;PDL;230;Zambrów
100;SL;PL;POM;231;Bytów
100;SL;PL;POM;232;Chojnice
100;SL;PL;POM;233;Człuchów
100;SL;PL;POM;234;Gdańsk mp
100;SL;PL;POM;235;Gdynia mp
100;SL;PL;POM;236;Kartuzy
100;SL;PL;POM;237;Kościerzyna
100;SL;PL;POM;238;Kwidzyn
100;SL;PL;POM;239;Lębork
100;SL;PL;POM;240;Malbork
100;SL;PL;POM;241;Nowy Dwór Gdański
100;SL;PL;POM;243;Puck
100;SL;PL;POM;244;Słupsk
100;SL;PL;POM;245;Słupsk mp
100;SL;PL;POM;246;Sopot mp
100;SL;PL;POM;247;Starogard Gdański
100;SL;PL;POM;248;Tczew
100;SL;PL;POM;249;Wejherowo
100;SL;PL;SLS;250;Świętochłowice mp
100;SL;PL;SLS;251;Będzin
100;SL;PL;SLS;252;Bielsko-Biała
100;SL;PL;SLS;253;Bielsko-Biała mp
100;SL;PL;SLS;254;Bytom mp
100;SL;PL;SLS;255;Chorzów mp
100;SL;PL;SLS;256;Cieszyn
100;SL;PL;SLS;257;Częstochowa
100;SL;PL;SLS;258;Częstochowa mp
100;SL;PL;SLS;259;Dąbrowa Górnicza mp
100;SL;PL;SLS;260;Gliwice
100;SL;PL;SLS;261;Gliwice mp
100;SL;PL;SLS;262;Jastrzębie Zdrój mp
100;SL;PL;SLS;263;Jaworzno mp
