MANDT;VBELN;ERDAT;ERZET;ERNAM;ANGDT;BNDDT;AUDAT;VBTYP;TRVOG;AUART;AUGRU;GWLDT;SUBMI;LIFSK;FAKSK;NETWR;WAERK;VKORG;VTWEG;SPART;VKGRP;VKBUR;GSBER;GSKST;GUEBG;GUEEN;KNUMV;VDATU;VPRGR;AUTLF;VBKLA;VBKLT;KALSM;VSBED;FKARA;AWAHR;KTEXT;BSTNK;BSARK;BSTDK;BSTZD;IHREZ;BNAME;TELF1;MAHZA;MAHDT;KUNNR;KOSTL;STAFO;STWAE;AEDAT;KVGR1;KVGR2;KVGR3;KVGR4;KVGR5;KNUMA;KOKRS;PS_PSP_PNR;KURST;KKBER;KNKLI;GRUPP;SBGRP;CTLPC;CMWAE;CMFRE;CMNUP;CMNGV;AMTBL;HITYP_PR;ABRVW;ABDIS;VGBEL;OBJNR;BUKRS_VF;TAXK1;TAXK2;TAXK3;TAXK4;TAXK5;TAXK6;TAXK7;TAXK8;TAXK9;XBLNR;ZUONR;VGTYP;KALSM_CH;AGRZR;AUFNR;QMNUM;VBELN_GRP;SCHEME_GRP;ABRUF_PART;ABHOD;ABHOV;ABHOB;RPLNR;VZEIT;STCEG_L;LANDTX;XEGDR;ENQUEUE_GRP;DAT_FZAU;FMBDAT;VSNMR_V;HANDLE;PROLI;CONT_DG;CRM_GUID;UPD_TMSTMP;MSR_ID;TM_CTRL_KEY;OIPBL;LAST_CHANGED_BY_USER;HANDOVERLOC;EXT_BUS_SYST_ID;EXT_REF_DOC_ID;EXT_REV_TMSTMP;APM_APPROVAL_STATUS;APM_APPROVAL_REASON;APM_REJECTION_REASON;_DATAAGING;ABSTK;BESTK;CMPSC;CMPSD;CMPSI;CMPSJ;CMPSK;CMPS_CM;CMPS_TE;CMGST;COSTA;DCSTK;FKSAK;FMSTK;FSSTK;GBSTK;LFGSK;LFSTK;LSSTK;MANEK;RFGSK;RFSTK;SPSTG;TRSTA;UVALL;UVALS;UVFAK;UVFAS;UVPRS;UVVLK;UVVLS;UVK01;UVK02;UVK03;UVK04;UVK05;UVS01;UVS02;UVS03;UVS04;UVS05;WBSTK;TOTAL_EMCST;TOTAL_SLCST;TOTAL_LCCST;TOTAL_PCSTA;TOTAL_DGSTA;TOTAL_SDSSTA;DP_CLEAR_STA_HDR;DUMMY_SALESDOC_INCL_EEW_PS;ZAPCGKH;APCGK_EXTENDH;ZABDATH;AD01FAREG;AD01BASDOC;LASTVCHR;PSM_BUDAT;FSH_KVGR6;FSH_KVGR7;FSH_KVGR8;FSH_KVGR9;FSH_KVGR10;FSH_REREG;FSH_CQ_CHECK;FSH_VRSN_STATUS;FSH_TRANSACTION;FSH_VAS_CG;FSH_CANDATE;FSH_SS;FSH_OS_STG_CHANGE;J_3GKBAUL;MILL_APPL_ID;TAS;BETC;MOD_ALLOW;CANCEL_ALLOW;PAY_METHOD;BPN;REP_FREQ;LOGSYSB;KALCD;MULTI;SPPAYM;WTYSC_CLM_HDR
100;51;17.10.2017;13:15:37;S4H_SD;;;17.10.2017;C;0;TA;;;;;;35.10;USD;1710;10;00;;;;;;;0000000114;17.10.2017;1;;;;Y17J01;01;F2;100;;17101702;;;;;;999 585 1245;0;;17100002;;;USD;;;;;;;;A000;;M;A000;17100002;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUivwXw3JUgfm;;;;17.10.2017 13:16;;;;S4H_SD;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;52;18.10.2017;07:29:22;S4H_SD;;;18.10.2017;C;0;TA;;;;;;35.10;USD;1710;10;00;;;;;;;0000000117;17.10.2017;1;;;;Y17J01;01;F2;100;;18101701;;;;;;999 585 1245;0;;17100002;;;USD;;;;;;;;A000;;M;A000;17100002;;;;USD;;;;0;;;;51;;1710;;;;;;;;;;;;C;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47kUi{i7iFvTqw0;;;;18.10.2017 07:29;;;;S4H_SD;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;53;18.10.2017;08:21:30;S4H_SD;;;18.10.2017;C;0;TA;;;;;;17.55;USD;1710;10;00;;;;;;;0000000118;17.10.2017;1;;;;Y17J01;01;F2;100;;18101702;;;;;;999 585 1245;0;;17100002;;;USD;;;;;;;;A000;;M;A000;17100002;;;;USD;;;;0;;;;51;;1710;;;;;;;;;;;;C;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47kUi{wh}P9iMum;;;;18.10.2017 08:21;;;;S4H_SD;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;54;18.10.2017;08:24:05;S4H_SD;;;18.10.2017;C;0;TA;;;;;;35.10;USD;1710;10;00;;;;;;;0000000119;18.10.2017;1;;;;Y17J01;01;F2;100;;18101703;;;;;;999 555 6721;0;;17100001;;;USD;;;;;;;;A000;;M;A000;17100001;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47kUi{xQ5dmLMwW;;;;18.10.2017 08:25;;;;S4H_SD;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;55;18.10.2017;08:25:36;S4H_SD;;;18.10.2017;C;0;TA;;;;;;17.55;USD;1710;10;00;;;;;;;0000000120;18.10.2017;1;;;;Y17J01;01;F2;100;;18101704;;;;;;999 555 6721;0;;17100001;;;USD;;;;;;;;A000;;M;A000;17100001;;;;USD;;;;0;;;;54;;1710;;;;;;;;;;;;C;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47kUi{xrSW}VN4W;;;;18.10.2017 08:26;;;;S4H_SD;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;A;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;56;18.10.2017;13:01:04;S4H_CO;;;18.10.2017;C;0;TA;;;;;;440;USD;1710;10;00;;;;;;;0000000126;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044912;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;USCU_L09;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8q1cxg1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;57;18.10.2017;13:01:08;S4H_CO;;;18.10.2017;C;0;TA;;;;;;26840;USD;1710;10;00;;;;;;;0000000127;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044851;;;;;;;0;;USCU_L04;;;USD;;;;;;;;A000;;M;A000;USCU_L04;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8q1cy41ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;58;18.10.2017;13:01:09;S4H_CO;;;18.10.2017;C;0;TA;;;;;;6160;USD;1710;10;00;;;;;;;0000000128;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044791;;;;;;;0;;USCU_L03;;;USD;;;;;;;;A000;;M;A000;USCU_L03;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8qRPMv1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;59;18.10.2017;13:01:09;S4H_CO;;;18.10.2017;C;0;TA;;;;;;7480;USD;1710;10;00;;;;;;;0000000129;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044881;;;;;;;0;;USCU_S10;;;USD;;;;;;;;A000;;M;A000;USCU_S10;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8qRPNFXZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;60;18.10.2017;13:01:10;S4H_CO;;;18.10.2017;C;0;TA;;;;;;7480;USD;1710;10;00;;;;;;;0000000130;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044821;;;;;;;0;;USCU_S03;;;USD;;;;;;;;A000;;M;A000;USCU_S03;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8qRPNc1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;61;18.10.2017;13:01:10;S4H_CO;;;18.10.2017;C;0;TA;;;;;;6160;USD;1710;10;00;;;;;;;0000000131;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044942;;;;;;;0;;USCU_S14;;;USD;;;;;;;;A000;;M;A000;USCU_S14;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8qRPNyXZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;62;18.10.2017;13:01:11;S4H_CO;;;18.10.2017;C;0;TA;;;;;;25650;USD;1710;10;00;;;;;;;0000000132;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044760;;;;;;;0;;USCU_S14;;;USD;;;;;;;;A000;;M;A000;USCU_S14;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8r1{Mw1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;63;18.10.2017;13:01:11;S4H_CO;;;18.10.2017;C;0;TA;;;;;;20925.00;USD;1710;10;00;;;;;;;0000000133;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044700;;;;;;;0;;USCU_S10;;;USD;;;;;;;;A000;;M;A000;USCU_S10;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8r1{NF1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;64;18.10.2017;13:01:11;S4H_CO;;;18.10.2017;C;0;TA;;;;;;5400;USD;1710;10;00;;;;;;;0000000134;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044671;;;;;;;0;;USCU_L06;;;USD;;;;;;;;A000;;M;A000;USCU_L06;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8r1{Na1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;65;18.10.2017;13:01:12;S4H_CO;;;18.10.2017;C;0;TA;;;;;;8100;USD;1710;10;00;;;;;;;0000000135;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044613;;;;;;;0;;USCU_L01;;;USD;;;;;;;;A000;;M;A000;USCU_L01;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8r1{NwXZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;66;18.10.2017;13:01:12;S4H_CO;;;18.10.2017;C;0;TA;;;;;;4050;USD;1710;10;00;;;;;;;0000000136;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044643;;;;;;;0;;USCU_S04;;;USD;;;;;;;;A000;;M;A000;USCU_S04;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8r1{OH1ZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;67;18.10.2017;13:01:13;S4H_CO;;;18.10.2017;C;0;TA;;;;;;4725.00;USD;1710;10;00;;;;;;;0000000137;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044730;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;USCU_L09;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8rduVyXZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;68;18.10.2017;13:01:14;S4H_CO;;;18.10.2017;C;0;TA;;;;;;95190;USD;1710;10;00;;;;;;;0000000138;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044523;;;;;;;0;;USCU_S10;;;USD;;;;;;;;A000;;M;A000;USCU_S10;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8rduWHXZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;69;18.10.2017;13:01:14;S4H_CO;;;18.10.2017;C;0;TA;;;;;;124248.00;USD;1710;10;00;;;;;;;0000000139;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044583;;;;;;;0;;USCU_S17;;;USD;;;;;;;;A000;;M;A000;USCU_S17;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8rduWcXZG;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;70;18.10.2017;13:01:15;S4H_CO;;;18.10.2017;C;0;TA;;;;;;47094.00;USD;1710;10;00;;;;;;;0000000140;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044463;;;;;;;0;;USCU_S02;;;USD;;;;;;;;A000;;M;A000;USCU_S02;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sNCaBXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;71;18.10.2017;13:01:15;S4H_CO;;;18.10.2017;C;0;TA;;;;;;5010;USD;1710;10;00;;;;;;;0000000141;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044494;;;;;;;0;;USCU_L08;;;USD;;;;;;;;A000;;M;A000;USCU_L08;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sNCaY1ZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;72;18.10.2017;13:01:17;S4H_CO;;;18.10.2017;C;0;TA;;;;;;7014.00;USD;1710;10;00;;;;;;;0000000142;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044433;;;;;;;0;;USCU_L03;;;USD;;;;;;;;A000;;M;A000;USCU_L03;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sqFepXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;73;18.10.2017;13:01:17;S4H_CO;;;18.10.2017;C;0;TA;;;;;;11022.00;USD;1710;10;00;;;;;;;0000000143;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044554;;;;;;;0;;USCU_L09;;;USD;;;;;;;;A000;;M;A000;USCU_L09;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sqFf8XZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;74;18.10.2017;13:01:17;S4H_CO;;;18.10.2017;C;0;TA;;;;;;2667.00;USD;1710;10;00;;;;;;;0000000144;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044259;;;;;;;0;;USCU_L01;;;USD;;;;;;;;A000;;M;A000;USCU_L01;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sqFfTXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;75;18.10.2017;13:01:18;S4H_CO;;;18.10.2017;C;0;TA;;;;;;2667.00;USD;1710;10;00;;;;;;;0000000145;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044402;;;;;;;0;;USCU_S16;;;USD;;;;;;;;A000;;M;A000;USCU_S16;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sqFfoXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;76;18.10.2017;13:01:18;S4H_CO;;;18.10.2017;C;0;TA;;;;;;13335.00;USD;1710;10;00;;;;;;;0000000146;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044349;;;;;;;0;;USCU_S10;;;USD;;;;;;;;A000;;M;A000;USCU_S10;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8sqFg91ZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;77;18.10.2017;13:01:19;S4H_CO;;;18.10.2017;C;0;TA;;;;;;16002.00;USD;1710;10;00;;;;;;;0000000147;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044319;;;;;;;0;;USCU_L04;;;USD;;;;;;;;A000;;M;A000;USCU_L04;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8tQ0d8XZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;78;18.10.2017;13:01:19;S4H_CO;;;18.10.2017;C;0;TA;;;;;;9779.00;USD;1710;10;00;;;;;;;0000000148;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044289;;;;;;;0;;USCU_S01;;;USD;;;;;;;;A000;;M;A000;USCU_S01;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8tQ0dTXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;79;18.10.2017;13:01:20;S4H_CO;;;18.10.2017;C;0;TA;;;;;;25392.00;USD;1710;10;00;;;;;;;0000000149;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044140;;;;;;;0;;USCU_L06;;;USD;;;;;;;;A000;;M;A000;USCU_L06;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8tQ0dq1ZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;80;18.10.2017;13:01:20;S4H_CO;;;18.10.2017;C;0;TA;;;;;;31740;USD;1710;10;00;;;;;;;0000000150;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044079;;;;;;;0;;USCU_L03;;;USD;;;;;;;;A000;;M;A000;USCU_L03;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8tQ0e91ZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;81;18.10.2017;13:01:20;S4H_CO;;;18.10.2017;C;0;TA;;;;;;157113.00;USD;1710;10;00;;;;;;;0000000151;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044110;;;;;;;0;;USCU_S02;;;USD;;;;;;;;A000;;M;A000;USCU_S02;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8tQ0eU1ZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;82;18.10.2017;13:01:21;S4H_CO;;;18.10.2017;C;0;TA;;;;;;244398.00;USD;1710;10;00;;;;;;;0000000152;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044230;;;;;;;0;;USCU_S16;;;USD;;;;;;;;A000;;M;A000;USCU_S16;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8u04iUXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;83;18.10.2017;13:01:21;S4H_CO;;;18.10.2017;C;0;TA;;;;;;79350;USD;1710;10;00;;;;;;;0000000153;10.10.2017;1;;;;Y17J01;01;F2;100;;4500044169;;;;;;;0;;USCU_S12;;;USD;;;;;;;;A000;;M;A000;USCU_S12;;;;USD;;;;0;;;;;;1710;;;;;;;;;;;;;YB0001;0;;;;;;;00:00:00;00:00:00;;00:00:00;;;;;;;;3h1ZgAi47jUjW8u04ipXZW;;;;18.10.2017 13:01;;;;S4H_CO;;;;00.01.1900 00:00;;;;;A;;;;;;;;;;;;;;;C;C;C;;;;;;;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;0;0;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
